order_item_id,order_id,product_name,quantity,price_per_unit
2328,776,Tablet,5,27.21
2329,776,Charger,2,84.32
2330,776,Monitor,4,35.07
2331,777,Keyboard,2,79.15
2332,777,Smartphone,3,27.1
2333,777,Smartwatch,5,59.76
2334,777,Tablet,4,62.36
2335,777,Smartphone,1,75.21
2336,778,Tablet,2,63.83
2337,778,Smartwatch,2,89.85
2338,778,Mouse,3,32.11
2339,779,Charger,5,51.32
2340,779,Smartwatch,2,32.93
2341,779,Headphones,3,21.2
2342,779,Keyboard,5,98.55
2343,780,Headphones,2,83.08
2344,781,Mouse,4,94.13
2345,781,Monitor,5,83.9
2346,781,Monitor,5,47.84
2347,782,Laptop,4,66.53
2348,782,Mouse,5,19.73
2349,782,Keyboard,4,38.18
2350,783,Smartphone,1,42.52
2351,783,Laptop,1,86.25
2352,784,Headphones,5,58.17
2353,784,Smartphone,1,93.32
2354,784,Keyboard,2,13.59
2355,785,Laptop,1,20.03
2356,785,Charger,3,48.68
2357,785,Tablet,2,65.65
2358,785,Charger,5,41.82
2359,785,Tablet,2,12.07
2360,786,Smartwatch,2,25.47
2361,786,Keyboard,2,58.75
2362,786,Laptop,2,18.21
2363,786,Charger,4,21.21
2364,786,Tablet,4,29.89
2365,787,Smartphone,2,92.59
2366,787,Charger,1,10.29
2367,787,Charger,4,62.17
2368,787,Keyboard,4,29.2
2369,788,Headphones,4,74.12
2370,789,Smartphone,4,86.55
2371,789,Keyboard,1,58.71
2372,789,Charger,2,89.36
2373,789,Mouse,4,81.06
2374,790,Smartwatch,3,11.86
2375,790,Monitor,5,44.91
2376,790,Mouse,5,28.49
2377,790,Smartphone,1,64.09
2378,790,Keyboard,2,80.93
2379,791,Tablet,3,41.79
2380,791,Charger,2,74.34
2381,792,Keyboard,5,89.0
2382,792,Laptop,5,31.97
2383,793,Mouse,1,45.0
2384,794,Smartwatch,4,11.84
2385,794,Keyboard,4,91.83
2386,794,Headphones,4,32.94
2387,795,Charger,3,92.04
2388,795,Charger,4,24.23
2389,796,Monitor,5,57.78
2390,796,Tablet,1,98.12
2391,797,Laptop,2,18.1
2392,797,Smartphone,1,65.39
2393,797,Monitor,1,32.54
2394,798,Charger,4,23.41
2395,798,Smartphone,4,35.07
2396,798,Smartphone,2,46.85
2397,798,Smartphone,5,16.01
2398,798,Headphones,5,14.69
2399,799,Charger,5,52.32
2400,799,Keyboard,2,31.26
2401,800,Headphones,1,79.56
2402,800,Charger,2,58.06
2403,801,Monitor,3,75.09
2404,801,Smartphone,5,93.89
2405,801,Tablet,1,39.29
2406,801,Smartphone,3,56.19
2407,802,Monitor,5,90.54
2408,803,Smartphone,2,14.35
2409,803,Smartphone,2,31.77
2410,803,Smartwatch,5,80.48
2411,803,Mouse,2,50.94
2412,804,Tablet,2,67.61
2413,805,Headphones,4,22.23
2414,806,Mouse,5,81.9
2415,806,Keyboard,5,58.73
2416,806,Keyboard,5,52.0
2417,807,Smartwatch,5,61.97
2418,807,Keyboard,3,57.11
2419,807,Keyboard,2,55.28
2420,807,Mouse,2,82.44
2421,807,Tablet,1,63.98
2422,808,Charger,1,64.4
2423,808,Keyboard,4,43.83
2424,808,Smartwatch,1,38.31
2425,809,Laptop,2,49.2
2426,809,Smartphone,4,87.87
2427,810,Charger,4,32.0
2428,810,Laptop,2,91.33
2429,811,Mouse,4,51.97
2430,811,Mouse,3,89.41
2431,811,Mouse,2,47.42
2432,812,Tablet,2,90.73
2433,813,Charger,3,14.78
2434,814,Keyboard,4,17.03
2435,814,Charger,3,83.9
2436,814,Monitor,4,13.65
2437,814,Mouse,1,41.72
2438,815,Charger,5,24.94
2439,815,Headphones,2,76.99
2440,816,Charger,1,12.22
2441,816,Tablet,5,43.41
2442,816,Mouse,4,40.06
2443,816,Mouse,3,65.96
2444,816,Charger,3,14.58
2445,817,Headphones,4,78.26
2446,817,Keyboard,5,13.25
2447,817,Monitor,5,55.54
2448,817,Smartphone,4,39.71
2449,817,Mouse,3,22.96
2450,818,Headphones,5,44.55
2451,818,Keyboard,2,13.77
2452,819,Laptop,2,27.5
2453,819,Tablet,4,81.95
2454,819,Smartphone,4,59.24
2455,820,Tablet,1,99.19
2456,820,Smartphone,1,33.9
2457,820,Mouse,1,29.72
2458,821,Mouse,1,17.2
2459,821,Mouse,3,65.51
2460,822,Mouse,3,61.93
2461,822,Monitor,3,66.84
2462,822,Smartwatch,5,24.0
2463,823,Monitor,3,82.56
2464,823,Tablet,2,83.34
2465,823,Keyboard,4,34.5
2466,823,Monitor,3,54.9
2467,823,Keyboard,1,95.69
2468,824,Charger,1,84.17
2469,824,Monitor,2,86.0
2470,824,Tablet,2,51.79
2471,825,Headphones,5,55.53
2472,825,Keyboard,4,47.74
2473,826,Charger,1,31.82
2474,826,Mouse,1,79.75
2475,826,Laptop,4,46.53
2476,827,Smartphone,4,52.59
2477,827,Laptop,3,94.38
2478,827,Headphones,3,31.21
2479,827,Mouse,4,62.96
2480,828,Keyboard,2,35.78
2481,828,Smartphone,3,24.33
2482,828,Smartwatch,5,43.92
2483,828,Headphones,1,17.39
2484,829,Smartphone,5,48.57
2485,830,Smartphone,1,10.19
2486,831,Laptop,2,36.23
2487,831,Smartwatch,3,69.95
2488,832,Laptop,2,90.36
2489,833,Headphones,1,99.67
2490,833,Headphones,1,65.29
2491,833,Tablet,2,90.74
2492,834,Headphones,3,63.4
2493,834,Monitor,1,84.86
2494,834,Charger,2,15.84
2495,834,Charger,2,67.91
2496,835,Headphones,4,64.58
2497,835,Charger,1,45.41
2498,835,Smartwatch,2,72.54
2499,835,Mouse,3,95.65
2500,835,Charger,3,68.81
2501,836,Keyboard,2,81.48
2502,836,Charger,3,28.95
2503,836,Mouse,2,73.29
2504,836,Laptop,1,15.29
2505,837,Smartphone,1,99.84
2506,838,Smartphone,1,35.42
2507,838,Smartwatch,3,62.13
2508,839,Keyboard,4,21.04
2509,839,Monitor,5,37.23
2510,839,Tablet,4,69.06
2511,839,Smartwatch,2,45.17
2512,840,Headphones,1,12.82
2513,840,Charger,4,26.79
2514,840,Mouse,4,69.25
2515,841,Smartwatch,4,21.96
2516,841,Smartwatch,4,69.26
2517,841,Smartphone,1,88.23
2518,841,Smartphone,3,47.42
2519,842,Smartwatch,2,13.78
2520,842,Smartphone,2,56.15
2521,842,Mouse,3,91.66
2522,842,Smartphone,4,13.46
2523,843,Smartwatch,3,82.02
2524,844,Smartwatch,1,19.41
2525,844,Monitor,2,29.0
2526,844,Smartwatch,5,34.61
2527,845,Monitor,5,65.12
2528,845,Tablet,4,79.27
2529,845,Laptop,4,96.77
2530,845,Monitor,3,58.49
2531,846,Laptop,3,39.93
2532,846,Keyboard,5,66.43
2533,846,Headphones,4,84.66
2534,846,Keyboard,4,92.27
2535,847,Tablet,3,85.13
2536,847,Tablet,4,33.82
2537,847,Laptop,2,70.16
2538,847,Charger,4,33.88
2539,847,Monitor,2,13.65
2540,848,Tablet,4,10.2
2541,848,Laptop,1,82.22
2542,848,Charger,5,83.3
2543,848,Monitor,4,11.47
2544,849,Laptop,4,99.0
2545,849,Tablet,5,69.52
2546,849,Charger,1,86.97
2547,850,Monitor,3,25.95
2548,850,Tablet,1,71.66
2549,850,Headphones,3,68.22
2550,850,Mouse,1,18.95
2551,851,Smartphone,3,70.46
2552,851,Keyboard,2,91.54
2553,851,Tablet,2,42.53
2554,852,Charger,5,72.24
2555,852,Headphones,1,98.45
2556,852,Headphones,1,95.82
2557,853,Charger,2,20.2
2558,854,Smartwatch,1,55.04
2559,854,Monitor,4,55.97
2560,854,Mouse,5,35.05
2561,854,Headphones,3,81.01
2562,855,Smartphone,4,82.59
2563,855,Monitor,3,75.28
2564,855,Headphones,1,24.61
2565,856,Smartphone,5,83.37
2566,856,Monitor,2,53.08
2567,856,Smartwatch,1,40.62
2568,857,Keyboard,1,82.65
2569,857,Keyboard,2,25.08
2570,857,Mouse,5,77.3
2571,857,Headphones,2,85.11
2572,858,Monitor,4,44.85
2573,858,Smartwatch,2,91.0
2574,858,Laptop,4,26.93
2575,858,Smartwatch,1,98.89
2576,859,Smartwatch,4,77.48
2577,859,Laptop,3,87.58
2578,859,Headphones,2,85.87
2579,860,Monitor,5,78.95
2580,860,Smartphone,4,54.49
2581,860,Monitor,3,20.78
2582,860,Laptop,3,32.14
2583,860,Monitor,4,36.41
2584,861,Laptop,3,69.83
2585,862,Charger,4,99.94
2586,862,Charger,3,86.48
2587,863,Monitor,3,16.76
2588,864,Charger,4,12.05
2589,864,Charger,3,26.63
2590,864,Headphones,2,93.83
2591,865,Headphones,3,20.2
2592,865,Charger,3,38.65
2593,865,Headphones,2,61.88
2594,865,Headphones,2,14.42
2595,865,Charger,5,77.94
2596,866,Monitor,5,88.33
2597,867,Charger,5,69.21
2598,867,Headphones,4,77.71
2599,867,Laptop,3,92.7
2600,867,Keyboard,1,69.21
2601,867,Charger,1,22.32
2602,868,Laptop,1,90.23
2603,869,Mouse,3,46.54
2604,870,Charger,2,63.18
2605,871,Tablet,1,40.07
2606,871,Smartphone,5,73.06
2607,871,Headphones,1,52.33
2608,871,Smartphone,2,76.41
2609,871,Monitor,2,99.07
2610,872,Monitor,3,61.9
2611,873,Mouse,5,31.41
2612,873,Keyboard,2,65.19
2613,874,Tablet,5,36.34
2614,874,Smartphone,4,97.63
2615,874,Keyboard,5,35.89
2616,874,Tablet,5,87.05
2617,875,Keyboard,3,68.35
2618,876,Laptop,1,46.5
2619,876,Tablet,3,72.22
2620,876,Smartphone,5,20.8
2621,876,Tablet,2,74.0
2622,877,Tablet,1,75.81
2623,877,Keyboard,2,96.87
2624,878,Headphones,5,10.25
2625,878,Tablet,1,84.7
2626,878,Laptop,4,19.63
2627,879,Mouse,2,23.23
2628,879,Headphones,3,39.26
2629,880,Keyboard,5,71.23
2630,880,Mouse,2,87.2
2631,880,Smartphone,2,45.03
2632,880,Tablet,2,54.09
2633,881,Keyboard,1,32.69
2634,881,Keyboard,4,24.27
2635,881,Laptop,4,57.19
2636,882,Keyboard,1,89.32
2637,882,Smartphone,3,35.14
2638,883,Laptop,4,80.71
2639,883,Monitor,1,62.78
2640,883,Smartwatch,3,67.98
2641,883,Mouse,2,71.96
2642,884,Mouse,4,34.27
2643,884,Mouse,2,49.43
2644,884,Smartphone,1,80.29
2645,885,Keyboard,2,98.78
2646,885,Monitor,5,67.77
2647,885,Smartphone,1,34.09
2648,885,Smartwatch,5,32.93
2649,886,Charger,5,81.95
2650,887,Laptop,1,61.04
2651,887,Headphones,2,90.89
2652,887,Charger,2,78.2
2653,887,Monitor,5,61.7
2654,888,Smartphone,4,97.97
2655,888,Laptop,2,96.28
2656,888,Smartwatch,5,47.78
2657,888,Smartwatch,1,53.29
2658,888,Smartphone,1,75.94
2659,889,Charger,3,62.76
2660,889,Keyboard,5,60.87
2661,889,Smartwatch,1,44.19
2662,889,Tablet,2,39.22
2663,890,Smartwatch,4,78.3
2664,890,Monitor,3,54.38
2665,890,Keyboard,5,11.48
2666,891,Headphones,5,90.63
2667,892,Keyboard,1,28.45
2668,892,Keyboard,5,99.64
2669,893,Headphones,5,49.72
2670,894,Tablet,2,29.66
2671,894,Headphones,1,33.08
2672,895,Keyboard,1,99.22
2673,895,Mouse,2,18.41
2674,895,Tablet,5,20.69
2675,895,Charger,5,58.32
2676,895,Tablet,1,52.84
2677,896,Monitor,2,69.16
2678,896,Laptop,4,83.54
2679,896,Tablet,4,89.87
2680,897,Headphones,5,62.46
2681,898,Charger,1,48.44
2682,898,Smartwatch,3,77.8
2683,898,Monitor,2,12.42
2684,898,Headphones,5,11.92
2685,898,Charger,2,25.49
2686,899,Tablet,1,75.92
2687,899,Tablet,2,27.79
2688,900,Mouse,1,69.55
2689,900,Tablet,5,22.11
2690,900,Headphones,2,43.0
2691,901,Keyboard,2,71.91
2692,901,Smartphone,4,44.03
2693,901,Smartphone,3,13.16
2694,902,Keyboard,1,17.63
2695,902,Smartphone,2,16.59
2696,903,Headphones,4,30.63
2697,903,Smartphone,3,74.23
2698,903,Monitor,5,95.5
2699,903,Smartwatch,4,24.17
2700,904,Monitor,5,29.4
2701,904,Mouse,4,25.49
2702,904,Mouse,3,38.42
2703,904,Tablet,1,27.66
2704,904,Charger,4,79.53
2705,905,Headphones,5,20.38
2706,905,Smartphone,1,30.68
2707,905,Monitor,1,60.41
2708,905,Keyboard,5,74.12
2709,906,Laptop,5,26.18
2710,906,Tablet,2,31.64
2711,907,Monitor,5,58.93
2712,908,Tablet,5,59.7
2713,909,Monitor,5,18.42
2714,909,Charger,3,59.4
2715,909,Smartphone,1,48.49
2716,910,Smartphone,2,72.89
2717,910,Headphones,5,23.3
2718,911,Headphones,4,74.88
2719,911,Monitor,1,76.4
2720,911,Smartwatch,4,24.82
2721,911,Charger,3,12.7
2722,912,Laptop,1,87.66
2723,913,Headphones,3,24.84
2724,914,Headphones,1,71.92
2725,914,Mouse,1,49.51
2726,914,Monitor,3,15.15
2727,914,Laptop,2,98.96
2728,914,Smartwatch,4,70.5
2729,915,Charger,3,33.47
2730,915,Headphones,5,83.15
2731,915,Monitor,4,35.85
2732,915,Monitor,1,23.55
2733,915,Charger,5,65.95
2734,916,Smartwatch,4,52.2
2735,917,Keyboard,4,12.36
2736,917,Laptop,1,69.58
2737,917,Tablet,4,41.08
2738,917,Smartwatch,1,42.53
2739,917,Monitor,3,57.7
2740,918,Keyboard,5,21.06
2741,918,Keyboard,2,81.79
2742,918,Monitor,2,99.16
2743,918,Smartwatch,1,42.96
2744,919,Keyboard,1,59.73
2745,919,Laptop,4,14.77
2746,920,Tablet,4,64.19
2747,920,Monitor,4,65.63
2748,921,Monitor,2,21.32
2749,922,Charger,1,93.53
2750,923,Charger,5,21.18
2751,923,Monitor,5,76.47
2752,923,Charger,3,96.59
2753,923,Smartphone,5,95.36
2754,924,Tablet,5,27.45
2755,924,Tablet,5,68.3
2756,924,Keyboard,3,31.8
2757,924,Headphones,2,72.7
2758,925,Charger,2,56.96
2759,925,Charger,4,36.78
2760,925,Laptop,2,89.15
2761,925,Smartphone,3,75.0
2762,925,Monitor,4,29.25
2763,926,Charger,1,51.58
2764,926,Laptop,4,36.25
2765,926,Keyboard,2,41.92
2766,927,Charger,1,26.79
2767,927,Tablet,3,40.59
2768,927,Smartphone,3,27.25
2769,928,Headphones,4,43.95
2770,929,Charger,3,56.17
2771,929,Monitor,5,92.46
2772,929,Laptop,2,75.77
2773,929,Smartwatch,2,60.05
2774,930,Monitor,2,84.74
2775,930,Charger,3,75.29
2776,930,Smartphone,4,64.91
2777,930,Laptop,3,13.38
2778,930,Laptop,3,31.49
2779,931,Tablet,3,27.49
2780,931,Monitor,3,62.84
2781,932,Keyboard,2,82.6
2782,933,Headphones,1,74.02
2783,934,Monitor,4,74.91
2784,934,Headphones,5,14.35
2785,934,Tablet,2,63.4
2786,934,Tablet,4,29.51
2787,935,Smartwatch,2,13.53
2788,935,Keyboard,1,75.1
2789,935,Headphones,5,78.52
2790,935,Mouse,3,99.23
2791,936,Mouse,5,87.25
2792,937,Monitor,1,10.96
2793,937,Smartphone,2,83.83
2794,937,Laptop,5,19.61
2795,937,Keyboard,1,59.48
2796,937,Monitor,1,31.99
2797,938,Smartwatch,4,67.32
2798,938,Mouse,3,75.63
2799,938,Headphones,4,92.5
2800,938,Tablet,4,43.11
2801,939,Smartphone,1,16.86
2802,939,Headphones,1,88.38
2803,939,Charger,1,58.53
2804,940,Tablet,4,57.69
2805,940,Smartwatch,1,62.79
2806,941,Tablet,2,83.35
2807,941,Smartphone,2,64.59
2808,941,Monitor,2,16.62
2809,941,Mouse,3,40.17
2810,942,Headphones,1,32.96
2811,942,Laptop,3,21.7
2812,942,Monitor,4,94.66
2813,942,Laptop,3,66.74
2814,943,Tablet,4,94.2
2815,943,Keyboard,4,96.97
2816,943,Laptop,5,72.43
2817,944,Smartphone,4,80.23
2818,945,Laptop,2,88.73
2819,946,Monitor,2,42.52
2820,947,Headphones,1,44.77
2821,947,Mouse,1,38.83
2822,947,Tablet,1,95.75
2823,947,Tablet,3,90.77
2824,948,Laptop,4,55.82
2825,948,Smartphone,4,61.48
2826,948,Mouse,4,48.2
2827,949,Smartphone,5,28.98
2828,949,Monitor,3,36.14
2829,949,Laptop,1,31.79
2830,949,Monitor,1,81.44
2831,949,Mouse,2,40.83
2832,950,Mouse,5,76.3
2833,950,Monitor,2,46.67
2834,951,Tablet,3,65.31
2835,951,Headphones,1,19.22
2836,952,Mouse,1,64.51
2837,952,Laptop,5,43.14
2838,952,Headphones,3,35.72
2839,953,Laptop,4,99.27
2840,953,Smartphone,4,78.06
2841,954,Keyboard,5,61.54
2842,954,Keyboard,3,84.73
2843,954,Mouse,1,90.02
2844,954,Charger,2,58.17
2845,954,Smartwatch,5,44.57
2846,955,Tablet,2,39.73
2847,955,Headphones,3,11.91
2848,955,Monitor,3,61.25
2849,955,Tablet,2,90.15
2850,955,Headphones,2,85.53
2851,956,Charger,2,79.86
2852,956,Keyboard,4,60.75
2853,957,Keyboard,5,72.97
2854,958,Mouse,2,45.82
2855,958,Headphones,4,78.74
2856,958,Laptop,4,25.65
2857,958,Tablet,3,60.55
2858,958,Tablet,5,64.61
2859,959,Smartwatch,2,90.87
2860,959,Monitor,2,69.15
2861,959,Monitor,1,85.24
2862,960,Laptop,3,96.4
2863,960,Headphones,2,91.2
2864,960,Keyboard,3,12.69
2865,961,Keyboard,5,78.68
2866,961,Monitor,2,49.07
2867,962,Headphones,5,44.42
2868,962,Keyboard,3,46.62
2869,962,Headphones,2,11.34
2870,963,Keyboard,1,70.48
2871,963,Smartphone,2,82.65
2872,963,Smartwatch,5,40.32
2873,963,Headphones,3,85.9
2874,964,Keyboard,5,23.41
2875,964,Charger,5,34.47
2876,964,Laptop,1,84.93
2877,965,Mouse,2,10.09
2878,965,Monitor,4,64.04
2879,966,Headphones,1,20.51
2880,966,Keyboard,5,28.19
2881,966,Headphones,2,83.29
2882,966,Smartwatch,1,14.31
2883,967,Keyboard,5,15.04
2884,968,Headphones,3,66.69
2885,968,Headphones,3,14.89
2886,968,Keyboard,2,87.66
2887,969,Tablet,5,95.45
2888,969,Keyboard,2,14.53
2889,969,Smartwatch,2,67.38
2890,969,Charger,1,90.61
2891,969,Mouse,4,63.9
2892,970,Smartphone,1,74.29
2893,970,Mouse,2,75.34
2894,970,Keyboard,2,63.67
2895,970,Smartwatch,1,59.99
2896,971,Mouse,4,93.05
2897,972,Smartphone,5,72.94
2898,973,Headphones,3,12.05
2899,973,Monitor,5,33.65
2900,973,Tablet,2,28.24
2901,973,Tablet,1,94.35
2902,973,Smartwatch,3,74.34
2903,974,Tablet,3,92.42
2904,974,Keyboard,1,52.05
2905,975,Mouse,1,28.44
2906,976,Headphones,1,64.26
2907,976,Laptop,4,20.14
2908,977,Tablet,5,98.16
2909,977,Smartwatch,2,52.1
2910,977,Monitor,5,97.88
2911,977,Keyboard,1,27.13
2912,978,Headphones,5,36.71
2913,978,Charger,5,14.43
2914,978,Smartphone,5,39.07
2915,978,Smartphone,4,36.46
2916,979,Headphones,4,34.79
2917,980,Tablet,4,28.44
2918,981,Headphones,4,52.34
2919,981,Headphones,2,91.45
2920,981,Mouse,5,25.33
2921,982,Headphones,1,85.06
2922,982,Headphones,4,90.48
2923,983,Monitor,2,19.21
2924,983,Tablet,3,56.75
2925,983,Keyboard,2,61.53
2926,983,Smartwatch,4,80.6
2927,983,Mouse,2,78.21
2928,984,Monitor,2,88.9
2929,984,Monitor,2,58.92
2930,985,Keyboard,1,40.46
2931,985,Mouse,1,54.35
2932,985,Monitor,4,46.25
2933,986,Mouse,4,73.01
2934,987,Mouse,2,91.03
2935,987,Monitor,2,87.41
2936,987,Laptop,3,78.81
2937,987,Keyboard,5,22.93
2938,988,Smartphone,2,66.63
2939,988,Smartwatch,2,17.76
2940,989,Smartwatch,1,79.96
2941,989,Monitor,4,94.34
2942,989,Charger,4,61.25
2943,989,Headphones,5,68.62
2944,990,Headphones,5,22.49
2945,990,Keyboard,4,77.95
2946,991,Monitor,5,58.08
2947,992,Tablet,4,66.11
2948,992,Monitor,3,80.5
2949,992,Laptop,2,21.42
2950,993,Smartwatch,1,95.63
2951,994,Monitor,4,97.75
2952,994,Charger,5,97.22
2953,995,Charger,5,40.39
2954,995,Monitor,5,66.66
2955,996,Charger,3,50.67
2956,997,Monitor,4,96.62
2957,997,Laptop,4,18.25
2958,997,Smartphone,2,90.57
2959,997,Keyboard,4,45.14
2960,997,Tablet,5,79.22
2961,998,Laptop,5,50.68
2962,998,Keyboard,1,96.72
2963,999,Mouse,4,64.94
2964,1000,Keyboard,5,23.49
2965,1000,Keyboard,5,54.75
2966,1000,Smartphone,2,38.81
2967,1000,Tablet,4,99.48
2968,1001,Monitor,3,71.34
2969,1002,Keyboard,2,71.41
2970,1003,Smartwatch,1,72.6
2971,1003,Laptop,3,78.0
2972,1004,Keyboard,5,39.87
2973,1004,Mouse,5,13.45
2974,1004,Headphones,2,35.16
2975,1004,Monitor,2,80.05
2976,1005,Smartwatch,3,32.61
2977,1005,Monitor,4,51.46
2978,1005,Keyboard,2,22.63
2979,1006,Charger,2,67.45
2980,1006,Smartphone,5,76.54
2981,1006,Charger,4,84.73
2982,1006,Tablet,2,59.16
2983,1006,Headphones,3,46.44
2984,1007,Headphones,3,26.79
2985,1007,Smartwatch,4,26.01
2986,1007,Smartwatch,4,25.09
2987,1008,Smartphone,4,95.15
2988,1008,Tablet,2,40.9
2989,1008,Smartwatch,1,30.12
2990,1008,Monitor,1,60.39
2991,1008,Keyboard,3,42.92
2992,1009,Monitor,3,96.06
2993,1009,Monitor,3,11.41
2994,1009,Smartwatch,4,79.57
2995,1009,Charger,3,30.18
2996,1010,Charger,5,20.8
2997,1010,Monitor,5,16.71
2998,1011,Mouse,5,53.58
2999,1012,Tablet,5,84.97
3000,1013,Tablet,3,81.41
3001,1013,Headphones,3,28.92
3002,1013,Charger,1,39.27
3003,1014,Headphones,3,84.48
3004,1014,Tablet,1,29.49
3005,1014,Smartphone,3,65.74
3006,1014,Tablet,4,52.83
3007,1015,Headphones,2,81.89
3008,1015,Mouse,3,14.12
3009,1015,Charger,2,72.74
3010,1015,Headphones,3,95.53
3011,1015,Headphones,1,79.87
3012,1016,Mouse,4,65.41
3013,1016,Headphones,5,57.13
3014,1017,Laptop,5,75.93
3015,1017,Smartphone,4,10.61
3016,1017,Smartwatch,2,31.15
3017,1017,Monitor,5,60.2
3018,1017,Smartwatch,4,24.65
3019,1018,Smartwatch,5,82.82
3020,1018,Keyboard,4,15.25
3021,1019,Monitor,4,81.31
3022,1019,Mouse,5,49.8
3023,1019,Charger,2,22.44
3024,1020,Monitor,3,98.48
3025,1020,Charger,5,66.9
3026,1020,Keyboard,3,81.69
3027,1021,Charger,2,55.18
3028,1021,Charger,5,91.94
3029,1021,Headphones,4,98.68
3030,1022,Smartphone,1,89.42
3031,1023,Smartphone,3,43.53
3032,1024,Tablet,1,96.26
3033,1024,Smartphone,1,81.94
3034,1025,Headphones,2,10.5
3035,1025,Smartwatch,4,13.04
3036,1025,Tablet,4,60.0
3037,1026,Headphones,3,37.29
3038,1026,Monitor,5,65.52
3039,1027,Mouse,2,54.96
3040,1027,Tablet,4,50.41
3041,1027,Mouse,3,67.88
3042,1027,Smartphone,1,21.68
3043,1028,Smartphone,3,35.91
3044,1028,Headphones,5,29.66
3045,1028,Smartphone,5,82.7
3046,1028,Headphones,2,27.14
3047,1028,Headphones,2,28.02
3048,1029,Laptop,3,66.17
3049,1029,Laptop,4,76.45
3050,1030,Monitor,2,47.38
3051,1031,Smartphone,2,74.58
3052,1031,Mouse,3,12.18
3053,1031,Smartphone,4,46.36
3054,1031,Headphones,4,25.92
3055,1032,Smartwatch,4,51.78
3056,1032,Charger,3,60.58
3057,1033,Mouse,2,44.1
3058,1033,Laptop,3,22.82
3059,1033,Headphones,5,83.5
3060,1034,Keyboard,5,31.7
3061,1034,Headphones,4,14.78
3062,1034,Smartphone,4,96.43
3063,1034,Mouse,2,15.7
3064,1035,Tablet,4,80.85
3065,1035,Tablet,5,68.99
3066,1036,Laptop,3,26.36
3067,1036,Smartphone,5,95.97
3068,1037,Tablet,4,89.34
3069,1037,Headphones,4,81.95
3070,1037,Headphones,3,31.26
3071,1037,Monitor,2,31.28
3072,1037,Smartphone,3,68.8
3073,1038,Monitor,2,38.82
3074,1038,Charger,3,47.61
3075,1039,Mouse,4,29.7
3076,1039,Keyboard,3,32.24
3077,1039,Laptop,5,39.94
3078,1039,Charger,5,82.97
3079,1040,Headphones,2,90.39
3080,1040,Mouse,1,26.81
3081,1040,Smartphone,4,16.29
3082,1040,Laptop,3,32.18
3083,1041,Mouse,5,91.96
3084,1041,Headphones,2,54.13
3085,1041,Smartwatch,2,62.16
3086,1041,Monitor,5,31.87
3087,1041,Smartphone,1,83.11
3088,1042,Smartphone,3,45.74
3089,1043,Monitor,2,25.59
3090,1044,Charger,5,54.01
3091,1045,Monitor,5,55.53
3092,1045,Mouse,3,71.52
3093,1045,Smartwatch,5,42.16
3094,1045,Tablet,5,45.49
3095,1046,Laptop,2,11.56
3096,1047,Tablet,4,68.09
3097,1047,Smartwatch,1,51.42
3098,1047,Smartwatch,2,95.87
3099,1048,Headphones,1,80.11
3100,1048,Smartphone,5,77.44
3101,1048,Laptop,1,37.25
3102,1048,Mouse,3,68.84
3103,1048,Monitor,2,15.1
3104,1049,Laptop,5,47.4
3105,1049,Mouse,1,28.94
3106,1050,Mouse,1,64.78
3107,1050,Headphones,2,45.8
3108,1050,Smartphone,2,20.4
3109,1050,Smartphone,1,88.01
3110,1050,Mouse,4,51.99
3111,1051,Laptop,1,64.53
3112,1051,Headphones,1,20.14
3113,1052,Headphones,2,92.2
3114,1052,Laptop,1,65.58
3115,1052,Laptop,4,22.24
3116,1052,Smartwatch,5,78.4
3117,1053,Tablet,5,77.21
3118,1053,Tablet,1,36.43
3119,1054,Keyboard,4,40.36
3120,1054,Monitor,1,69.43
3121,1055,Charger,5,19.33
3122,1055,Charger,2,19.04
3123,1055,Charger,1,81.09
3124,1055,Keyboard,5,22.66
3125,1056,Laptop,5,69.84
3126,1056,Smartphone,2,63.67
3127,1056,Keyboard,2,11.54
3128,1057,Tablet,3,99.51
3129,1057,Smartwatch,4,85.57
3130,1057,Headphones,1,82.48
3131,1057,Tablet,5,63.66
3132,1057,Smartphone,5,54.69
3133,1058,Headphones,2,97.2
3134,1059,Smartphone,3,27.17
3135,1060,Monitor,3,58.57
3136,1060,Keyboard,3,78.63
3137,1060,Smartphone,2,86.17
3138,1061,Headphones,2,12.31
3139,1061,Mouse,1,48.02
3140,1061,Smartwatch,5,24.58
3141,1062,Monitor,4,35.01
3142,1062,Smartphone,5,65.75
3143,1063,Headphones,4,48.36
3144,1063,Laptop,4,30.54
3145,1063,Smartphone,3,57.79
3146,1063,Headphones,3,38.75
3147,1064,Laptop,2,73.11
3148,1064,Charger,1,32.47
3149,1065,Laptop,5,42.69
3150,1066,Mouse,5,92.28
3151,1066,Mouse,3,48.09
3152,1066,Charger,5,15.84
3153,1066,Mouse,5,70.94
3154,1067,Smartwatch,3,48.27
3155,1067,Smartphone,2,32.62
3156,1067,Headphones,2,85.31
3157,1068,Mouse,4,10.25
3158,1068,Laptop,5,15.35
3159,1068,Headphones,5,21.04
3160,1069,Laptop,4,59.85
3161,1069,Headphones,4,45.88
3162,1070,Mouse,2,48.14
3163,1071,Monitor,1,56.52
3164,1072,Mouse,1,23.33
3165,1072,Laptop,1,97.68
3166,1072,Laptop,4,17.6
3167,1073,Laptop,4,50.77
3168,1073,Tablet,1,51.58
3169,1073,Tablet,3,17.17
3170,1073,Laptop,3,42.5
3171,1073,Monitor,3,54.28
